track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,duration_min,danceability_category,energy_category,valence_category,popularity_category,duration_categorys,year,category,nominee,artist,winner
0VeoSHlgashtg5JYPJjl15,The Score,Pressure,Stronger,61,190986,False,0.267,0.67,2,-4.688,0,0.0807,0.0232,0.0,0.312,0.114,191.883,3,alt-rock,3.18,Baja,Media,Negativa,Popularidad Alta,Duración_Media,2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,1
0VeoSHlgashtg5JYPJjl15,The Score,Pressure,Stronger,61,190986,False,0.267,0.67,2,-4.688,0,0.0807,0.0232,0.0,0.312,0.114,191.883,3,alt-rock,3.18,Baja,Media,Negativa,Popularidad Alta,Duración_Media,2007,Best Rap Solo Performance,Stronger,Kanye West,1
3CrsuTJomWZmeXIvKhV45l,The Score,Carry On,Stronger,66,190048,False,0.563,0.678,2,-4.717,0,0.0392,0.0228,0.0,0.342,0.134,127.883,4,alternative,3.17,Media,Media,Negativa,Popularidad Alta,Duración_Media,2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,1
3CrsuTJomWZmeXIvKhV45l,The Score,Carry On,Stronger,66,190048,False,0.563,0.678,2,-4.717,0,0.0392,0.0228,0.0,0.342,0.134,127.883,4,alternative,3.17,Media,Media,Negativa,Popularidad Alta,Duración_Media,2007,Best Rap Solo Performance,Stronger,Kanye West,1
0VeoSHlgashtg5JYPJjl15,The Score,Pressure,Stronger,61,190986,False,0.267,0.67,2,-4.688,0,0.0807,0.0232,0.0,0.312,0.114,191.883,3,alternative,3.18,Baja,Media,Negativa,Popularidad Alta,Duración_Media,2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,1
0VeoSHlgashtg5JYPJjl15,The Score,Pressure,Stronger,61,190986,False,0.267,0.67,2,-4.688,0,0.0807,0.0232,0.0,0.312,0.114,191.883,3,alternative,3.18,Baja,Media,Negativa,Popularidad Alta,Duración_Media,2007,Best Rap Solo Performance,Stronger,Kanye West,1
0ilYc7Zx4qAoTxjJAJOGAy,Robert Owens;Jamie Anderson,"Naked, Pt. 1",Stronger,7,308852,False,0.712,0.64,4,-7.468,0,0.0522,0.0112,0.00458,0.0782,0.7,122.004,4,chicago-house,5.15,Alta,Media,Neutral,Popularidad Baja,Mucha_Duración,2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,1
0ilYc7Zx4qAoTxjJAJOGAy,Robert Owens;Jamie Anderson,"Naked, Pt. 1",Stronger,7,308852,False,0.712,0.64,4,-7.468,0,0.0522,0.0112,0.00458,0.0782,0.7,122.004,4,chicago-house,5.15,Alta,Media,Neutral,Popularidad Baja,Mucha_Duración,2007,Best Rap Solo Performance,Stronger,Kanye West,1
4TeLaDmBpXnXtzvlY353yD,Cody Johnson,Finest Country,Stronger,0,194760,False,0.453,0.7,1,-4.741,1,0.038,0.131,0.0,0.186,0.447,164.173,3,country,3.25,Media,Media,Neutral,Popularidad Baja,Duración_Media,2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,1
4TeLaDmBpXnXtzvlY353yD,Cody Johnson,Finest Country,Stronger,0,194760,False,0.453,0.7,1,-4.741,1,0.038,0.131,0.0,0.186,0.447,164.173,3,country,3.25,Media,Media,Neutral,Popularidad Baja,Duración_Media,2007,Best Rap Solo Performance,Stronger,Kanye West,1
39kRrigwHt5zPjzUPquUZp,Otnicka,Stronger,Stronger,44,164428,False,0.586,0.729,2,-6.767,0,0.245,0.289,0.952,0.103,0.376,191.928,4,electronic,2.74,Media,Alta,Neutral,Popularidad Media,Poca_Duración,2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,1
39kRrigwHt5zPjzUPquUZp,Otnicka,Stronger,Stronger,44,164428,False,0.586,0.729,2,-6.767,0,0.245,0.289,0.952,0.103,0.376,191.928,4,electronic,2.74,Media,Alta,Neutral,Popularidad Media,Poca_Duración,2007,Best Rap Solo Performance,Stronger,Kanye West,1
571eGmDntJ9yaDXJvLzeLQ,UVIQUE;Seconds From Space,Stronger,Stronger,20,224642,False,0.413,0.916,8,-6.348,1,0.0883,0.00807,0.159,0.0936,0.353,75.076,4,hardstyle,3.74,Media,Alta,Neutral,Popularidad Baja,Duración_Media,2012,Best Pop Vocal Album,Stronger,Kelly Clarkson,1
571eGmDntJ9yaDXJvLzeLQ,UVIQUE;Seconds From Space,Stronger,Stronger,20,224642,False,0.413,0.916,8,-6.348,1,0.0883,0.00807,0.159,0.0936,0.353,75.076,4,hardstyle,3.74,Media,Alta,Neutral,Popularidad Baja,Duración_Media,2007,Best Rap Solo Performance,Stronger,Kanye West,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,alt-rock,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,alt-rock,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Song,Walk,,1
1BH3rSiixIJhXe3viUeMAN,Saint Chaos;Sam Tinnesz,Seeing Red,Walk,60,170210,False,0.697,0.883,10,-3.815,0,0.0694,0.0178,0.0,0.481,0.796,121.963,4,alt-rock,2.84,Media,Alta,Positiva,Popularidad Media,Poca_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
1BH3rSiixIJhXe3viUeMAN,Saint Chaos;Sam Tinnesz,Seeing Red,Walk,60,170210,False,0.697,0.883,10,-3.815,0,0.0694,0.0178,0.0,0.481,0.796,121.963,4,alt-rock,2.84,Media,Alta,Positiva,Popularidad Media,Poca_Duración,2011,Best Rock Song,Walk,,1
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,alt-rock,5.25,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,alt-rock,5.25,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,2011,Best Rock Song,Walk,,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,alternative,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,alternative,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Song,Walk,,1
6m3Rrv81DPaSPw4azvVUid,Ludovico Einaudi,In A Time Lapse,Walk,53,207706,False,0.262,0.0111,10,-32.058,0,0.0412,0.977,0.251,0.0795,0.0732,134.731,4,ambient,3.46,Baja,Baja,Negativa,Popularidad Media,Duración_Media,2011,Best Rock Performance,Walk,Foo Fighters,1
6m3Rrv81DPaSPw4azvVUid,Ludovico Einaudi,In A Time Lapse,Walk,53,207706,False,0.262,0.0111,10,-32.058,0,0.0412,0.977,0.251,0.0795,0.0732,134.731,4,ambient,3.46,Baja,Baja,Negativa,Popularidad Media,Duración_Media,2011,Best Rock Song,Walk,,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,groove,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,groove,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Song,Walk,,1
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,groove,5.25,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,groove,5.25,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,2011,Best Rock Song,Walk,,1
76Je5Wklky23mVoxiRszcN,Foo Fighters,Wasting Light,Walk,70,255960,False,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,grunge,4.27,Baja,Alta,Negativa,Popularidad Alta,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
76Je5Wklky23mVoxiRszcN,Foo Fighters,Wasting Light,Walk,70,255960,False,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,grunge,4.27,Baja,Alta,Negativa,Popularidad Alta,Mucha_Duración,2011,Best Rock Song,Walk,,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,hard-rock,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,hard-rock,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Song,Walk,,1
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,hard-rock,5.25,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,hard-rock,5.25,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,2011,Best Rock Song,Walk,,1
41vUI66skZegzFHxwMkk8t,Kodak Black,Walk - Fresh Rap Flow,Walk,0,166039,True,0.817,0.512,8,-6.943,1,0.0984,0.037,0.0,0.216,0.17,130.04,4,hip-hop,2.77,Alta,Media,Negativa,Popularidad Baja,Poca_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
41vUI66skZegzFHxwMkk8t,Kodak Black,Walk - Fresh Rap Flow,Walk,0,166039,True,0.817,0.512,8,-6.943,1,0.0984,0.037,0.0,0.216,0.17,130.04,4,hip-hop,2.77,Alta,Media,Negativa,Popularidad Baja,Poca_Duración,2011,Best Rock Song,Walk,,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,metal,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
1NaHqvYJ48wdyQZMkNnUUr,Pantera,Metal,Walk,0,315120,True,0.428,0.704,6,-8.018,0,0.0808,0.000156,0.00223,0.0933,0.703,116.898,4,metal,5.25,Media,Alta,Positiva,Popularidad Baja,Mucha_Duración,2011,Best Rock Song,Walk,,1
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,metal,5.25,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
7fcfNW0XxTWlwVlftzfDOR,Pantera,Vulgar Display of Power,Walk,74,315120,True,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4,metal,5.25,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,2011,Best Rock Song,Walk,,1
76Je5Wklky23mVoxiRszcN,Foo Fighters,Wasting Light,Walk,70,255960,False,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,metal,4.27,Baja,Alta,Negativa,Popularidad Alta,Mucha_Duración,2011,Best Rock Performance,Walk,Foo Fighters,1
76Je5Wklky23mVoxiRszcN,Foo Fighters,Wasting Light,Walk,70,255960,False,0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,metal,4.27,Baja,Alta,Negativa,Popularidad Alta,Mucha_Duración,2011,Best Rock Song,Walk,,1
1zKsMKyoroSE4Pw41NJREK,No Doubt;Bounty Killer,OO's Music Grandi Successi,Hey Baby,0,207040,False,0.705,0.871,11,-3.557,0,0.123,0.0618,0.0,0.226,0.749,93.625,4,alt-rock,3.45,Alta,Alta,Positiva,Popularidad Baja,Duración_Media,2002,Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,No Doubt,1
1zKsMKyoroSE4Pw41NJREK,No Doubt;Bounty Killer,OO's Music Grandi Successi,Hey Baby,0,207040,False,0.705,0.871,11,-3.557,0,0.123,0.0618,0.0,0.226,0.749,93.625,4,alternative,3.45,Alta,Alta,Positiva,Popularidad Baja,Duración_Media,2002,Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,No Doubt,1
6b0niK2zmoE9kZY5HkLGen,Tungevaag;Raaban;A7S,10's Dance Classics,Hey Baby,0,180490,False,0.694,0.888,11,-2.983,1,0.0723,0.0353,0.0,0.275,0.691,124.996,4,edm,3.01,Media,Alta,Neutral,Popularidad Baja,Duración_Media,2002,Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,No Doubt,1
6b0niK2zmoE9kZY5HkLGen,Tungevaag;Raaban;A7S,10's Dance Classics,Hey Baby,0,180490,False,0.694,0.888,11,-2.983,1,0.0723,0.0353,0.0,0.275,0.691,124.996,4,electro,3.01,Media,Alta,Neutral,Popularidad Baja,Duración_Media,2002,Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,No Doubt,1
6b0niK2zmoE9kZY5HkLGen,Tungevaag;Raaban;A7S,10's Dance Classics,Hey Baby,0,180490,False,0.694,0.888,11,-2.983,1,0.0723,0.0353,0.0,0.275,0.691,124.996,4,house,3.01,Media,Alta,Neutral,Popularidad Baja,Duración_Media,2002,Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,No Doubt,1
5g3rL93FXCoTZwP2zr9RE5,DJ Ötzi;The Bellamy Brothers,Simply The Best,Hey Baby,54,220706,False,0.627,0.908,6,-5.369,0,0.0401,0.0454,0.0,0.329,0.781,134.985,4,party,3.68,Media,Alta,Positiva,Popularidad Media,Duración_Media,2002,Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,No Doubt,1
35yt3zMkpHeOgyXbYNCkDQ,Dimitri Vegas & Like Mike;Diplo;Kid Ink;Deb’s Daughter,Hey Baby,Hey Baby,28,201000,False,0.708,0.908,6,-3.579,0,0.184,0.0171,0.0,0.0814,0.85,90.026,4,progressive-house,3.35,Alta,Alta,Positiva,Popularidad Baja,Duración_Media,2002,Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,No Doubt,1
6b0niK2zmoE9kZY5HkLGen,Tungevaag;Raaban;A7S,10's Dance Classics,Hey Baby,0,180490,False,0.694,0.888,11,-2.983,1,0.0723,0.0353,0.0,0.275,0.691,124.996,4,r-n-b,3.01,Media,Alta,Neutral,Popularidad Baja,Duración_Media,2002,Best Pop Performance By A Duo Or Group With Vocal,Hey Baby,No Doubt,1
2vGDTOtslhkco6LVFfdEI2,Soundgarden,Rock & Halloween,Black Hole Sun,0,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,alt-rock,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
7KPwpv8wlkkaNRd4LLoQT9,Soundgarden,Hits Pop Rock 90's,Black Hole Sun,1,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,alt-rock,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,alt-rock,5.31,Media,Alta,Negativa,Popularidad Alta,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2vGDTOtslhkco6LVFfdEI2,Soundgarden,Rock & Halloween,Black Hole Sun,0,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,alternative,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
7KPwpv8wlkkaNRd4LLoQT9,Soundgarden,Hits Pop Rock 90's,Black Hole Sun,1,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,alternative,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,alternative,5.31,Media,Alta,Negativa,Popularidad Alta,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2vGDTOtslhkco6LVFfdEI2,Soundgarden,Rock & Halloween,Black Hole Sun,0,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,grunge,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
7KPwpv8wlkkaNRd4LLoQT9,Soundgarden,Hits Pop Rock 90's,Black Hole Sun,1,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,grunge,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,grunge,5.31,Media,Alta,Negativa,Popularidad Alta,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2vGDTOtslhkco6LVFfdEI2,Soundgarden,Rock & Halloween,Black Hole Sun,0,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,hard-rock,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
7KPwpv8wlkkaNRd4LLoQT9,Soundgarden,Hits Pop Rock 90's,Black Hole Sun,1,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,hard-rock,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,hard-rock,5.31,Media,Alta,Negativa,Popularidad Alta,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2vGDTOtslhkco6LVFfdEI2,Soundgarden,Rock & Halloween,Black Hole Sun,0,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,metal,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
7KPwpv8wlkkaNRd4LLoQT9,Soundgarden,Hits Pop Rock 90's,Black Hole Sun,1,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,metal,5.31,Media,Alta,Negativa,Popularidad Baja,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,metal,5.31,Media,Alta,Negativa,Popularidad Alta,Mucha_Duración,1994,Best Hard Rock Performance,Black Hole Sun,Soundgarden,1
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,alt-rock,4.12,Baja,Alta,Positiva,Popularidad Baja,Mucha_Duración,1994,Best Metal Performance,Spoonman,Soundgarden,1
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,alternative,4.12,Baja,Alta,Positiva,Popularidad Baja,Mucha_Duración,1994,Best Metal Performance,Spoonman,Soundgarden,1
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,grunge,4.12,Baja,Alta,Positiva,Popularidad Baja,Mucha_Duración,1994,Best Metal Performance,Spoonman,Soundgarden,1
1jMaB19DiVR8OihLSuYFOt,Soundgarden,Superunknown (20th Anniversary),Spoonman,67,246920,False,0.457,0.902,7,-5.624,1,0.0313,2.17e-05,0.196,0.258,0.834,92.711,4,grunge,4.12,Media,Alta,Positiva,Popularidad Alta,Mucha_Duración,1994,Best Metal Performance,Spoonman,Soundgarden,1
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,hard-rock,4.12,Baja,Alta,Positiva,Popularidad Baja,Mucha_Duración,1994,Best Metal Performance,Spoonman,Soundgarden,1
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0,246920,False,0.258,0.904,0,-5.625,1,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3,metal,4.12,Baja,Alta,Positiva,Popularidad Baja,Mucha_Duración,1994,Best Metal Performance,Spoonman,Soundgarden,1
0BaVcB3Mn8QgGUdEi2yqCb,Stone Temple Pilots,Timeless Rock Hits,Plush,1,310346,False,0.416,0.954,7,-3.157,0,0.0467,0.0021,0.0,0.177,0.498,144.724,4,alt-rock,5.17,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1993,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,1
0BaVcB3Mn8QgGUdEi2yqCb,Stone Temple Pilots,Timeless Rock Hits,Plush,1,310346,False,0.416,0.954,7,-3.157,0,0.0467,0.0021,0.0,0.177,0.498,144.724,4,alternative,5.17,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1993,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,1
0BaVcB3Mn8QgGUdEi2yqCb,Stone Temple Pilots,Timeless Rock Hits,Plush,1,310346,False,0.416,0.954,7,-3.157,0,0.0467,0.0021,0.0,0.177,0.498,144.724,4,grunge,5.17,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1993,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,1
3jJZVeExYzVYiV6Y9Fl3DX,Stone Temple Pilots,Core,Plush,66,310346,False,0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,4,grunge,5.17,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1993,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,1
2TAQ9YGehOKWDqDak5DuXc,Stone Temple Pilots,Thank You,Plush,62,310400,False,0.417,0.913,7,-6.049,0,0.0441,0.00248,1.09e-06,0.166,0.439,144.591,4,grunge,5.17,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1993,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,1
0BaVcB3Mn8QgGUdEi2yqCb,Stone Temple Pilots,Timeless Rock Hits,Plush,1,310346,False,0.416,0.954,7,-3.157,0,0.0467,0.0021,0.0,0.177,0.498,144.724,4,hard-rock,5.17,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1993,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,1
3jJZVeExYzVYiV6Y9Fl3DX,Stone Temple Pilots,Core,Plush,66,310346,False,0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,4,hard-rock,5.17,Media,Alta,Neutral,Popularidad Alta,Mucha_Duración,1993,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,1
0BaVcB3Mn8QgGUdEi2yqCb,Stone Temple Pilots,Timeless Rock Hits,Plush,1,310346,False,0.416,0.954,7,-3.157,0,0.0467,0.0021,0.0,0.177,0.498,144.724,4,metal,5.17,Media,Alta,Neutral,Popularidad Baja,Mucha_Duración,1993,Best Hard Rock Performance With Vocal,Plush,Stone Temple Pilots,1
4CbKVDZkYKdv69I4bCaKUq,Skillet,Awake,Hero,72,186813,False,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,4,alt-rock,3.11,Media,Alta,Positiva,Popularidad Alta,Duración_Media,2006,Best Contemporary R&B Gospel Album,Hero,Kirk Franklin,1
4CbKVDZkYKdv69I4bCaKUq,Skillet,Awake,Hero,72,186813,False,0.533,0.967,1,-2.543,1,0.0995,0.00791,0.0,0.336,0.782,142.018,4,alternative,3.11,Media,Alta,Positiva,Popularidad Alta,Duración_Media,2006,Best Contemporary R&B Gospel Album,Hero,Kirk Franklin,1
0wUPzaXNkrDIT5zb5FL3r0,Bölzer,Hero,Hero,22,449213,False,0.208,0.919,9,-5.498,0,0.0815,2.08e-05,0.00472,0.0855,0.293,110.08,3,black-metal,7.49,Baja,Alta,Negativa,Popularidad Baja,Mucha_Duración,2006,Best Contemporary R&B Gospel Album,Hero,Kirk Franklin,1
1TbtdFSGDB7tREDarNlUne,Said The Sky;Dabin;Olivver the Kid,Hero,Hero,45,249371,False,0.561,0.666,4,-5.268,1,0.0471,0.172,0.0,0.11,0.258,77.5,4,dub,4.16,Media,Media,Negativa,Popularidad Media,Mucha_Duración,2006,Best Contemporary R&B Gospel Album,Hero,Kirk Franklin,1
